correctDis,pSeen,rt,pSeenFeature,expt,subjectID,attention,stimStrength,stimType,taskType,site
0.479166666666667,0.291666666666667,0.875664820273717,0.0416666666666667,1,4,-1,3,0,0,0
0.604166666666667,0.375,0.884076530734698,0.104166666666667,1,4,-1,4,0,0,0
0.625,0.4375,0.999555096030235,0.0208333333333333,1,4,-1,5,0,0,0
0.666666666666667,0.416666666666667,0.796824951966604,0.125,1,4,-1,6,0,0,0
0.729166666666667,0.520833333333333,0.820060928662618,0.25,1,4,-1,7,0,0,0
0.5,0.0208333333333333,0.531225879987081,0,1,4,0,1,0,0,0
0.645833333333333,0.5625,0.890765473246574,0.145833333333333,1,4,0,2,0,0,0
0.833333333333333,0.854166666666667,0.930457875132561,0.125,1,4,0,3,0,0,0
0.854166666666667,0.75,0.968097388744354,0.1875,1,4,0,4,0,0,0
0.829787234042553,0.680851063829787,0.880263937280533,0.234042553191489,1,4,0,5,0,0,0
0.875,0.8125,0.907285685340563,0.25,1,4,0,6,0,0,0
0.916666666666667,0.875,0.735381255547206,0.416666666666667,1,4,0,7,0,0,0
0.507042253521127,0,0.262648025029142,0,1,4,1,1,0,0,0
0.833333333333333,0.798611111111111,0.579327894581689,0.0763888888888889,1,4,1,2,0,0,0
0.901408450704225,0.866197183098592,0.582280525019471,0.225352112676056,1,4,1,3,0,0,0
0.951388888888889,0.916666666666667,0.493481182389789,0.284722222222222,1,4,1,4,0,0,0
0.93006993006993,0.916083916083916,0.553481308730332,0.342657342657343,1,4,1,5,0,0,0
0.958041958041958,0.958041958041958,0.511260784589327,0.405594405594406,1,4,1,6,0,0,0
0.972027972027972,0.958041958041958,0.568449907369547,0.566433566433566,1,4,1,7,0,0,0
0.458333333333333,0.145833333333333,0.893415475885073,0,1,5,-1,1,0,0,0
0.625,0.604166666666667,1.24121733506521,0.0833333333333333,1,5,-1,2,0,0,0
0.708333333333333,0.791666666666667,1.20842916766802,0.145833333333333,1,5,-1,3,0,0,0
0.645833333333333,0.8125,1.18251691261927,0.208333333333333,1,5,-1,4,0,0,0
0.854166666666667,0.958333333333333,1.3536147971948,0.291666666666667,1,5,-1,5,0,0,0
0.875,0.833333333333333,1.33237213889758,0.416666666666667,1,5,-1,6,0,0,0
0.916666666666667,0.979166666666667,1.37661816179752,0.583333333333333,1,5,-1,7,0,0,0
0.479166666666667,0.104166666666667,0.85637255012989,0,1,5,0,1,0,0,0
0.583333333333333,0.75,1.07428467273712,0.0625,1,5,0,2,0,0,0
0.854166666666667,0.895833333333333,1.27142365276814,0.333333333333333,1,5,0,3,0,0,0
0.916666666666667,0.958333333333333,1.41073091328144,0.458333333333333,1,5,0,4,0,0,0
0.9375,0.958333333333333,1.14080169300238,0.6875,1,5,0,5,0,0,0
1,1,1.2443891565005,0.645833333333333,1,5,0,6,0,0,0
0.979166666666667,1,1.08379850784938,0.875,1,5,0,7,0,0,0
0.527777777777778,0.0902777777777778,0.61581092245049,0,1,5,1,1,0,0,0
0.770833333333333,0.881944444444444,0.851148650050163,0.201388888888889,1,5,1,2,0,0,0
0.847222222222222,0.958333333333333,0.983594639433755,0.291666666666667,1,5,1,3,0,0,0
0.958333333333333,0.986111111111111,0.953794065448973,0.625,1,5,1,4,0,0,0
0.979166666666667,1,0.891242957777447,0.743055555555556,1,5,1,5,0,0,0
0.951388888888889,1,0.753790938191944,0.75,1,5,1,6,0,0,0
0.986111111111111,1,0.925748036967384,0.944444444444444,1,5,1,7,0,0,0
0.479166666666667,0.0208333333333333,0.539487113555272,0,1,6,-1,1,0,0,0
0.625,0.5,0.873153865337372,0.125,1,6,-1,2,0,0,0
0.666666666666667,0.645833333333333,0.979541584849358,0.333333333333333,1,6,-1,3,0,0,0
0.625,0.625,0.924339830875397,0.208333333333333,1,6,-1,4,0,0,0
0.645833333333333,0.75,1.27224060396353,0.229166666666667,1,6,-1,5,0,0,0
0.8125,0.666666666666667,1.03533147275448,0.395833333333333,1,6,-1,6,0,0,0
0.958333333333333,0.916666666666667,0.991691981752714,0.8125,1,6,-1,7,0,0,0
0.5,0,0.500865042209625,0,1,6,0,1,0,0,0
0.723404255319149,0.659574468085106,1.0013284328136,0.234042553191489,1,6,0,2,0,0,0
0.791666666666667,0.666666666666667,0.90666006008784,0.291666666666667,1,6,0,3,0,0,0
0.875,0.875,0.9364246626695,0.520833333333333,1,6,0,4,0,0,0
0.854166666666667,0.916666666666667,1.00886027018229,0.5625,1,6,0,5,0,0,0
0.9375,0.895833333333333,0.954606235027313,0.520833333333333,1,6,0,6,0,0,0
0.916666666666667,0.979166666666667,0.789302329222361,0.9375,1,6,0,7,0,0,0
0.5,0,0.332095858123567,0,1,6,1,1,0,0,0
0.746478873239437,0.697183098591549,0.668959703243954,0.28169014084507,1,6,1,2,0,0,0
0.868055555555556,0.847222222222222,0.701344061228964,0.451388888888889,1,6,1,3,0,0,0
0.866197183098592,0.901408450704225,0.676166717435273,0.563380281690141,1,6,1,4,0,0,0
0.943661971830986,0.957746478873239,0.638528387311479,0.753521126760563,1,6,1,5,0,0,0
0.951388888888889,0.972222222222222,0.782131511304114,0.826388888888889,1,6,1,6,0,0,0
0.97887323943662,0.992957746478873,0.703173133688913,0.97887323943662,1,6,1,7,0,0,0
0.5,0.3125,0.862102766831716,0,1,7,-1,1,0,0,0
0.541666666666667,0.6875,1.20059351126353,0,1,7,-1,2,0,0,0
0.6875,0.5625,1.06425076226393,0,1,7,-1,3,0,0,0
0.666666666666667,0.708333333333333,1.10245834787687,0.0416666666666667,1,7,-1,4,0,0,0
0.645833333333333,0.791666666666667,1.14034711321195,0,1,7,-1,5,0,0,0
0.791666666666667,0.770833333333333,1.09218321243922,0.0833333333333333,1,7,-1,6,0,0,0
0.916666666666667,0.916666666666667,1.15232620636622,0.25,1,7,-1,7,0,0,0
0.479166666666667,0.166666666666667,0.689887930949529,0,1,7,0,1,0,0,0
0.625,0.541666666666667,0.999852980176608,0,1,7,0,2,0,0,0
0.729166666666667,0.770833333333333,1.09795837601026,0.0625,1,7,0,3,0,0,0
0.833333333333333,0.895833333333333,1.08222096661727,0.0833333333333333,1,7,0,4,0,0,0
0.916666666666667,0.9375,1.08327367405097,0.0625,1,7,0,5,0,0,0
0.958333333333333,0.9375,0.970889573295911,0.0625,1,7,0,6,0,0,0
0.979166666666667,1,1.00867828726768,0.291666666666667,1,7,0,7,0,0,0
0.479166666666667,0.118055555555556,0.448205588592423,0,1,7,1,1,0,0,0
0.652777777777778,0.520833333333333,0.68322935865985,0,1,7,1,2,0,0,0
0.784722222222222,0.736111111111111,0.818244071470367,0.0555555555555556,1,7,1,3,0,0,0
0.861111111111111,0.916666666666667,0.848718068665928,0.0763888888888889,1,7,1,4,0,0,0
0.965277777777778,0.930555555555556,0.735750426848729,0.118055555555556,1,7,1,5,0,0,0
0.951388888888889,0.972222222222222,0.755676607290904,0.131944444444444,1,7,1,6,0,0,0
0.972222222222222,0.986111111111111,0.742325300971667,0.388888888888889,1,7,1,7,0,0,0
0.520833333333333,0.520833333333333,1.1966804265976,0.0208333333333333,1,8,-1,1,0,0,0
0.583333333333333,0.895833333333333,1.24604976673921,0.0625,1,8,-1,2,0,0,0
0.583333333333333,0.875,1.15327510237694,0.229166666666667,1,8,-1,3,0,0,0
0.8125,0.895833333333333,1.24115880827109,0.270833333333333,1,8,-1,4,0,0,0
0.854166666666667,0.9375,1.26066046953201,0.395833333333333,1,8,-1,5,0,0,0
0.895833333333333,1,1.28524781763554,0.520833333333333,1,8,-1,6,0,0,0
0.916666666666667,1,1.21887857218583,0.75,1,8,-1,7,0,0,0
0.666666666666667,0.5,0.873220627506574,0,1,8,0,1,0,0,0
0.666666666666667,0.895833333333333,1.1371834675471,0.145833333333333,1,8,0,2,0,0,0
0.770833333333333,0.916666666666667,1.04223037759463,0.375,1,8,0,3,0,0,0
0.791666666666667,0.9375,1.11596031486988,0.479166666666667,1,8,0,4,0,0,0
0.916666666666667,0.958333333333333,1.0817325959603,0.666666666666667,1,8,0,5,0,0,0
0.9375,1,1.03228931128979,0.895833333333333,1,8,0,6,0,0,0
0.9375,1,0.978886018196742,0.9375,1,8,0,7,0,0,0
0.465277777777778,0.0833333333333333,0.611802476975653,0.00694444444444444,1,8,1,1,0,0,0
0.715277777777778,0.805555555555556,0.851110206709968,0.152777777777778,1,8,1,2,0,0,0
0.901408450704225,0.943661971830986,0.832781554947437,0.26056338028169,1,8,1,3,0,0,0
0.937062937062937,0.972027972027972,0.866202629529513,0.636363636363636,1,8,1,4,0,0,0
0.951388888888889,0.993055555555556,0.799591294593281,0.840277777777778,1,8,1,5,0,0,0
0.950704225352113,1,0.805144662588415,0.894366197183099,1,8,1,6,0,0,0
0.944444444444444,1,0.735793653461668,0.993055555555556,1,8,1,7,0,0,0
0.5,0.104166666666667,0.779329255223274,0.0625,1,9,-1,1,0,0,0
0.479166666666667,0.541666666666667,1.07520546515783,0.1875,1,9,-1,2,0,0,0
0.625,0.770833333333333,1.33343603710334,0.333333333333333,1,9,-1,3,0,0,0
0.604166666666667,0.6875,1.09819527467092,0.1875,1,9,-1,4,0,0,0
0.604166666666667,0.729166666666667,1.14583814144135,0.270833333333333,1,9,-1,5,0,0,0
0.604166666666667,0.75,1.19645138581594,0.375,1,9,-1,6,0,0,0
0.854166666666667,0.875,1.15006894866625,0.4375,1,9,-1,7,0,0,0
0.541666666666667,0.0416666666666667,0.661627923448881,0,1,9,0,1,0,0,0
0.833333333333333,0.708333333333333,0.920363451043765,0.395833333333333,1,9,0,2,0,0,0
0.75,0.8125,1.08124214907487,0.520833333333333,1,9,0,3,0,0,0
0.833333333333333,0.895833333333333,0.936952029665311,0.625,1,9,0,4,0,0,0
0.791666666666667,0.770833333333333,1.01719312866529,0.604166666666667,1,9,0,5,0,0,0
0.833333333333333,0.9375,1.11110472182433,0.583333333333333,1,9,0,6,0,0,0
0.958333333333333,0.979166666666667,0.860588476061821,0.791666666666667,1,9,0,7,0,0,0
0.513888888888889,0.0208333333333333,0.500278590453996,0.00694444444444444,1,9,1,1,0,0,0
0.777777777777778,0.715277777777778,0.761552689803971,0.333333333333333,1,9,1,2,0,0,0
0.840277777777778,0.854166666666667,0.724454152915213,0.548611111111111,1,9,1,3,0,0,0
0.9375,0.916666666666667,0.576216244035297,0.715277777777778,1,9,1,4,0,0,0
0.944444444444444,0.944444444444444,0.597126752138138,0.736111111111111,1,9,1,5,0,0,0
0.965277777777778,0.951388888888889,0.599475524491734,0.763888888888889,1,9,1,6,0,0,0
1,1,0.486985304289394,0.986111111111111,1,9,1,7,0,0,0
0.4375,0.104166666666667,0.741947536667188,0,1,10,-1,1,0,0,0
0.5625,0.541666666666667,0.930704390009244,0.125,1,10,-1,2,0,0,0
0.708333333333333,0.75,1.05941392481327,0.25,1,10,-1,3,0,0,0
0.645833333333333,0.895833333333333,1.08116135994593,0.3125,1,10,-1,4,0,0,0
0.791666666666667,0.854166666666667,1.01651886602243,0.4375,1,10,-1,5,0,0,0
0.708333333333333,0.895833333333333,1.04648000001907,0.541666666666667,1,10,-1,6,0,0,0
0.916666666666667,0.979166666666667,0.999544352293015,0.75,1,10,-1,7,0,0,0
0.541666666666667,0,0.652290989955266,0,1,10,0,1,0,0,0
0.5625,0.625,0.907243346174558,0.145833333333333,1,10,0,2,0,0,0
0.833333333333333,0.833333333333333,0.93574865659078,0.479166666666667,1,10,0,3,0,0,0
0.791666666666667,0.958333333333333,0.816939949989319,0.729166666666667,1,10,0,4,0,0,0
0.958333333333333,0.958333333333333,0.882990370194117,0.645833333333333,1,10,0,5,0,0,0
0.9375,1,0.770679394404093,0.833333333333333,1,10,0,6,0,0,0
0.979166666666667,1,0.711404457688332,0.958333333333333,1,10,0,7,0,0,0
0.479166666666667,0.0138888888888889,0.430500513977475,0.00694444444444444,1,10,1,1,0,0,0
0.652777777777778,0.465277777777778,0.581015470955107,0.173611111111111,1,10,1,2,0,0,0
0.791666666666667,0.729166666666667,0.578582732213868,0.319444444444444,1,10,1,3,0,0,0
0.888888888888889,0.923611111111111,0.578087268604173,0.597222222222222,1,10,1,4,0,0,0
0.930555555555556,0.965277777777778,0.562632335556878,0.75,1,10,1,5,0,0,0
0.9375,0.972222222222222,0.57201167775525,0.8125,1,10,1,6,0,0,0
0.986111111111111,1,0.493133985333973,0.979166666666667,1,10,1,7,0,0,0
0.4375,0.0625,0.959299380580584,0.0625,1,11,-1,1,0,0,0
0.583333333333333,0.395833333333333,1.10469208657742,0.375,1,11,-1,2,0,0,0
0.708333333333333,0.770833333333333,1.17499100665251,0.770833333333333,1,11,-1,3,0,0,0
0.645833333333333,0.916666666666667,1.17324182391167,0.916666666666667,1,11,-1,4,0,0,0
0.916666666666667,0.9375,1.30924853682518,0.916666666666667,1,11,-1,5,0,0,0
0.875,0.979166666666667,1.181555022796,0.979166666666667,1,11,-1,6,0,0,0
0.979166666666667,0.979166666666667,1.08136752744516,0.979166666666667,1,11,-1,7,0,0,0
0.541666666666667,0.0208333333333333,0.83972080051899,0,1,11,0,1,0,0,0
0.645833333333333,0.5,1.04033321638902,0.479166666666667,1,11,0,2,0,0,0
0.770833333333333,0.854166666666667,1.16329376399517,0.833333333333333,1,11,0,3,0,0,0
0.895833333333333,0.916666666666667,1.2170395553112,0.916666666666667,1,11,0,4,0,0,0
0.916666666666667,0.979166666666667,1.05021304388841,0.979166666666667,1,11,0,5,0,0,0
0.9375,0.979166666666667,1.05468413730462,0.979166666666667,1,11,0,6,0,0,0
1,1,0.945577000578245,1,1,11,0,7,0,0,0
0.555555555555556,0.0208333333333333,0.58373821940687,0.0208333333333333,1,11,1,1,0,0,0
0.611111111111111,0.513888888888889,0.888211265206337,0.430555555555556,1,11,1,2,0,0,0
0.854166666666667,0.9375,0.852268459068404,0.895833333333333,1,11,1,3,0,0,0
0.9375,0.993055555555556,0.80058078136709,0.965277777777778,1,11,1,4,0,0,0
0.979166666666667,0.993055555555556,0.777088854047987,0.965277777777778,1,11,1,5,0,0,0
0.944055944055944,0.993006993006993,0.783401022424231,0.979020979020979,1,11,1,6,0,0,0
0.993006993006993,1,0.810106782646446,1,1,11,1,7,0,0,0
0.520833333333333,0.166666666666667,0.80134749909242,0,1,12,-1,1,0,0,0
0.645833333333333,0.833333333333333,1.03779646257559,0.125,1,12,-1,2,0,0,0
0.770833333333333,0.8125,0.996306866407394,0.166666666666667,1,12,-1,3,0,0,0
0.791666666666667,0.9375,1.00856833159924,0.25,1,12,-1,4,0,0,0
0.833333333333333,0.9375,1.03541672229767,0.395833333333333,1,12,-1,5,0,0,0
0.916666666666667,0.958333333333333,1.01320954660575,0.604166666666667,1,12,-1,6,0,0,0
0.9375,0.958333333333333,0.928049395481745,0.541666666666667,1,12,-1,7,0,0,0
0.5625,0.0416666666666667,0.620131721099218,0.0208333333333333,1,12,0,1,0,0,0
0.75,0.729166666666667,0.959380239248276,0.125,1,12,0,2,0,0,0
0.916666666666667,0.979166666666667,0.903937439123789,0.520833333333333,1,12,0,3,0,0,0
0.895833333333333,0.979166666666667,0.95254015425841,0.416666666666667,1,12,0,4,0,0,0
0.916666666666667,0.979166666666667,0.935388460755348,0.541666666666667,1,12,0,5,0,0,0
0.9375,1,0.841796452800433,0.666666666666667,1,12,0,6,0,0,0
1,1,0.789485474427541,0.854166666666667,1,12,0,7,0,0,0
0.583333333333333,0.0694444444444444,0.436509811215931,0,1,12,1,1,0,0,0
0.868055555555556,0.861111111111111,0.757869611183802,0.125,1,12,1,2,0,0,0
0.986111111111111,0.986111111111111,0.685053706169128,0.506944444444444,1,12,1,3,0,0,0
0.972222222222222,0.993055555555556,0.631752817167176,0.590277777777778,1,12,1,4,0,0,0
1,0.993055555555556,0.608255356550217,0.645833333333333,1,12,1,5,0,0,0
0.993055555555556,1,0.607905169328054,0.770833333333333,1,12,1,6,0,0,0
0.972222222222222,1,0.556774972213639,0.909722222222222,1,12,1,7,0,0,0
0.541666666666667,0,0.798503230015437,0,1,13,-1,1,0,0,0
0.604166666666667,0.125,1.0035874992609,0.0416666666666667,1,13,-1,2,0,0,0
0.479166666666667,0.645833333333333,1.40876310070356,0.354166666666667,1,13,-1,3,0,0,0
0.541666666666667,0.458333333333333,1.44593088825544,0.3125,1,13,-1,4,0,0,0
0.8125,0.729166666666667,1.51209804912408,0.5625,1,13,-1,5,0,0,0
0.791666666666667,0.770833333333333,1.34817461669445,0.666666666666667,1,13,-1,6,0,0,0
0.916666666666667,0.958333333333333,1.42229089637597,0.916666666666667,1,13,-1,7,0,0,0
0.416666666666667,0.0416666666666667,0.759357700745265,0.0208333333333333,1,13,0,1,0,0,0
0.583333333333333,0.291666666666667,1.2990747988224,0.145833333333333,1,13,0,2,0,0,0
0.8125,0.770833333333333,1.38300406932831,0.625,1,13,0,3,0,0,0
0.916666666666667,0.895833333333333,1.33259329696496,0.833333333333333,1,13,0,4,0,0,0
0.958333333333333,0.979166666666667,1.1939071615537,0.895833333333333,1,13,0,5,0,0,0
0.958333333333333,0.958333333333333,1.20082462330659,0.9375,1,13,0,6,0,0,0
0.979166666666667,1,1.13208977381388,1,1,13,0,7,0,0,0
0.5,0.00694444444444444,0.544468623068598,0.00694444444444444,1,13,1,1,0,0,0
0.631944444444444,0.333333333333333,0.849865395161841,0.131944444444444,1,13,1,2,0,0,0
0.868055555555556,0.875,1.05609166622162,0.576388888888889,1,13,1,3,0,0,0
0.944444444444444,0.979166666666667,0.976525338159667,0.861111111111111,1,13,1,4,0,0,0
0.972222222222222,0.958333333333333,0.913215312692854,0.909722222222222,1,13,1,5,0,0,0
0.979166666666667,0.993055555555556,0.936164415544934,0.972222222222222,1,13,1,6,0,0,0
0.993055555555556,1,0.866005453798506,0.993055555555556,1,13,1,7,0,0,0
0.479166666666667,0.291666666666667,0.80351622402668,0.0208333333333333,1,14,-1,1,0,0,0
0.574468085106383,0.680851063829787,0.89781924511524,0.0851063829787234,1,14,-1,2,0,0,0
0.729166666666667,0.854166666666667,0.986731474598249,0.145833333333333,1,14,-1,3,0,0,0
0.708333333333333,0.854166666666667,1.01974466443062,0.354166666666667,1,14,-1,4,0,0,0
0.75,0.8125,0.98588419953982,0.229166666666667,1,14,-1,5,0,0,0
0.666666666666667,0.833333333333333,1.02577186624209,0.229166666666667,1,14,-1,6,0,0,0
0.808510638297872,0.829787234042553,1.0346341183845,0.574468085106383,1,14,-1,7,0,0,0
0.583333333333333,0.208333333333333,0.814234286546707,0,1,14,0,1,0,0,0
0.6875,0.791666666666667,1.03509033719699,0.291666666666667,1,14,0,2,0,0,0
0.854166666666667,0.979166666666667,0.955460255344709,0.541666666666667,1,14,0,3,0,0,0
0.854166666666667,1,0.931733921170235,0.625,1,14,0,4,0,0,0
0.875,1,0.889138822754224,0.6875,1,14,0,5,0,0,0
0.895833333333333,1,0.855160807569822,0.791666666666667,1,14,0,6,0,0,0
1,1,0.818011328577995,0.958333333333333,1,14,0,7,0,0,0
0.493055555555556,0.00694444444444444,0.337740449441804,0,1,14,1,1,0,0,0
0.734265734265734,0.762237762237762,0.701770799143331,0.293706293706294,1,14,1,2,0,0,0
0.923076923076923,0.979020979020979,0.709402326103691,0.748251748251748,1,14,1,3,0,0,0
0.958333333333333,1,0.678687812553512,0.833333333333333,1,14,1,4,0,0,0
0.951388888888889,1,0.663768210344844,0.909722222222222,1,14,1,5,0,0,0
0.979166666666667,1,0.598914432856772,0.9375,1,14,1,6,0,0,0
0.97887323943662,1,0.642057465835356,1,1,14,1,7,0,0,0
0.4375,0.104166666666667,0.508597989877065,0,1,15,-1,1,0,0,0
0.541666666666667,0.625,0.701719110210737,0.25,1,15,-1,2,0,0,0
0.625,0.770833333333333,0.677835871775945,0.354166666666667,1,15,-1,3,0,0,0
0.708333333333333,0.895833333333333,0.781962315241496,0.479166666666667,1,15,-1,4,0,0,0
0.770833333333333,0.895833333333333,0.701895122726758,0.666666666666667,1,15,-1,5,0,0,0
0.770833333333333,0.958333333333333,0.74946540594101,0.729166666666667,1,15,-1,6,0,0,0
0.958333333333333,0.916666666666667,0.68391448756059,0.854166666666667,1,15,-1,7,0,0,0
0.4375,0.0416666666666667,0.489183510343234,0,1,15,0,1,0,0,0
0.708333333333333,0.645833333333333,0.607636153697968,0.208333333333333,1,15,0,2,0,0,0
0.791666666666667,0.854166666666667,0.686479538679123,0.604166666666667,1,15,0,3,0,0,0
0.854166666666667,0.979166666666667,0.65924359858036,0.729166666666667,1,15,0,4,0,0,0
0.854166666666667,0.958333333333333,0.682846531271935,0.6875,1,15,0,5,0,0,0
0.875,0.979166666666667,0.622589007019997,0.833333333333333,1,15,0,6,0,0,0
0.958333333333333,1,0.6276908715566,0.979166666666667,1,15,0,7,0,0,0
0.506944444444444,0.0277777777777778,0.333676579925749,0,1,15,1,1,0,0,0
0.784722222222222,0.777777777777778,0.477595739894443,0.583333333333333,1,15,1,2,0,0,0
0.847222222222222,0.847222222222222,0.462014767858717,0.722222222222222,1,15,1,3,0,0,0
0.923611111111111,0.965277777777778,0.463111562861337,0.902777777777778,1,15,1,4,0,0,0
0.972222222222222,1,0.426236386100451,0.972222222222222,1,15,1,5,0,0,0
0.979166666666667,0.993055555555556,0.406907485591041,0.972222222222222,1,15,1,6,0,0,0
0.986111111111111,0.993055555555556,0.391142601768176,0.993055555555556,1,15,1,7,0,0,0
0.541666666666667,0.166666666666667,0.976256358333361,0.0625,1,16,-1,1,0,0,1
0.645833333333333,0.625,1.03543100416651,0.166666666666667,1,16,-1,2,0,0,1
0.645833333333333,0.833333333333333,1.06129708333356,0.395833333333333,1,16,-1,3,0,0,1
0.791666666666667,0.791666666666667,1.19353942916667,0.3125,1,16,-1,4,0,0,1
0.729166666666667,0.8125,1.2024419,0.25,1,16,-1,5,0,0,1
0.851063829787234,0.787234042553192,0.889901036170185,0.48936170212766,1,16,-1,6,0,0,1
0.791666666666667,0.791666666666667,0.909466247916609,0.541666666666667,1,16,-1,7,0,0,1
0.5,0.166666666666667,0.850135945833391,0.0416666666666667,1,16,0,1,0,0,1
0.708333333333333,0.729166666666667,1.03494472500017,0.333333333333333,1,16,0,2,0,0,1
0.729166666666667,0.875,1.02385183958331,0.229166666666667,1,16,0,3,0,0,1
0.8125,0.9375,0.830693206249994,0.4375,1,16,0,4,0,0,1
0.914893617021277,0.914893617021277,1.07071347872358,0.617021276595745,1,16,0,5,0,0,1
0.9375,1,0.894363764583292,0.75,1,16,0,6,0,0,1
1,1,0.979292979166589,0.895833333333333,1,16,0,7,0,0,1
0.503496503496504,0.020979020979021,0.443249155244814,0.00699300699300699,1,16,1,1,0,0,1
0.638888888888889,0.569444444444444,0.752761336111188,0.145833333333333,1,16,1,2,0,0,1
0.819444444444444,0.791666666666667,0.76917931041664,0.354166666666667,1,16,1,3,0,0,1
0.866197183098592,0.936619718309859,0.732092150704099,0.47887323943662,1,16,1,4,0,0,1
0.902097902097902,0.958041958041958,0.782280534965152,0.573426573426573,1,16,1,5,0,0,1
0.951388888888889,1,0.686570661111047,0.708333333333333,1,16,1,6,0,0,1
0.9375,0.986111111111111,0.601716449305587,0.9375,1,16,1,7,0,0,1
0.479166666666667,0.25,0.321240693744016,0.208333333333333,1,17,-1,1,0,0,1
0.5625,0.5,0.43910437291575,0.395833333333333,1,17,-1,2,0,0,1
0.604166666666667,0.625,0.33687782707986,0.583333333333333,1,17,-1,3,0,0,1
0.5625,0.416666666666667,0.563238718751611,0.291666666666667,1,17,-1,4,0,0,1
0.458333333333333,0.604166666666667,0.468209341661786,0.5,1,17,-1,5,0,0,1
0.416666666666667,0.5625,0.486355520838752,0.416666666666667,1,17,-1,6,0,0,1
0.666666666666667,0.604166666666667,0.404067258325341,0.5,1,17,-1,7,0,0,1
0.5,0.208333333333333,0.532920110413035,0.125,1,17,0,1,0,0,1
0.645833333333333,0.791666666666667,0.745381164583089,0.645833333333333,1,17,0,2,0,0,1
0.708333333333333,0.916666666666667,0.612299052093865,0.8125,1,17,0,3,0,0,1
0.854166666666667,0.916666666666667,0.656460512496087,0.895833333333333,1,17,0,4,0,0,1
0.8125,0.895833333333333,0.662618218751305,0.8125,1,17,0,5,0,0,1
0.875,0.979166666666667,0.632607352087755,0.895833333333333,1,17,0,6,0,0,1
0.854166666666667,0.916666666666667,0.582021508325463,0.854166666666667,1,17,0,7,0,0,1
0.5,0.0138888888888889,0.199206159029716,0.0138888888888889,1,17,1,1,0,0,1
0.909722222222222,0.923611111111111,0.286778452777219,0.909722222222222,1,17,1,2,0,0,1
0.958333333333333,0.951388888888889,0.293631301386708,0.944444444444444,1,17,1,3,0,0,1
0.979166666666667,0.972222222222222,0.266542154169621,0.972222222222222,1,17,1,4,0,0,1
0.986111111111111,1,0.237875627083614,1,1,17,1,5,0,0,1
0.986111111111111,0.993055555555556,0.225830372912779,0.993055555555556,1,17,1,6,0,0,1
1,0.972222222222222,0.208760093751004,0.972222222222222,1,17,1,7,0,0,1
0.5,0.395833333333333,0.574531558333798,0.0208333333333333,1,18,-1,1,0,0,1
0.416666666666667,0.4375,0.494963045834339,0.0625,1,18,-1,2,0,0,1
0.625,0.770833333333333,0.713670814583909,0.104166666666667,1,18,-1,3,0,0,1
0.6875,0.770833333333333,0.680792822916717,0.291666666666667,1,18,-1,4,0,0,1
0.645833333333333,0.8125,0.69304234583236,0.458333333333333,1,18,-1,5,0,0,1
0.770833333333333,0.729166666666667,0.703330964583564,0.375,1,18,-1,6,0,0,1
0.875,0.854166666666667,0.701062310417278,0.666666666666667,1,18,-1,7,0,0,1
0.458333333333333,0.354166666666667,0.612358593751421,0,1,18,0,1,0,0,1
0.541666666666667,0.645833333333333,0.626290804167127,0.104166666666667,1,18,0,2,0,0,1
0.708333333333333,0.6875,0.587643720832347,0.291666666666667,1,18,0,3,0,0,1
0.8125,0.770833333333333,0.597844079166379,0.395833333333333,1,18,0,4,0,0,1
0.854166666666667,0.9375,0.633444379166633,0.666666666666667,1,18,0,5,0,0,1
0.958333333333333,0.9375,0.619671697915516,0.6875,1,18,0,6,0,0,1
0.979166666666667,1,0.547431689583121,1,1,18,0,7,0,0,1
0.506944444444444,0.0763888888888889,0.311709576389654,0,1,18,1,1,0,0,1
0.638888888888889,0.326388888888889,0.431887652083798,0.0972222222222222,1,18,1,2,0,0,1
0.715277777777778,0.618055555555556,0.423970891667449,0.263888888888889,1,18,1,3,0,0,1
0.805555555555556,0.763888888888889,0.495862127777957,0.458333333333333,1,18,1,4,0,0,1
0.930555555555556,0.923611111111111,0.451013343054945,0.763888888888889,1,18,1,5,0,0,1
0.944444444444444,0.972222222222222,0.460387130556173,0.875,1,18,1,6,0,0,1
0.979166666666667,1,0.405139780555866,1,1,18,1,7,0,0,1
0.479166666666667,0.125,1.29132381041693,0,1,19,-1,1,0,0,1
0.4375,0.208333333333333,1.18917473958366,0.0416666666666667,1,19,-1,2,0,0,1
0.625,0.458333333333333,1.29524594583463,0.104166666666667,1,19,-1,3,0,0,1
0.458333333333333,0.541666666666667,1.48846338333163,0.0625,1,19,-1,4,0,0,1
0.729166666666667,0.6875,1.47870669166706,0.1875,1,19,-1,5,0,0,1
0.791666666666667,0.8125,1.3029279187507,0.333333333333333,1,19,-1,6,0,0,1
0.8125,0.9375,1.30843955416646,0.625,1,19,-1,7,0,0,1
0.5,0.166666666666667,1.1347350187499,0,1,19,0,1,0,0,1
0.4375,0.375,1.25312482499957,0,1,19,0,2,0,0,1
0.625,0.625,1.16707639999943,0.0833333333333333,1,19,0,3,0,0,1
0.833333333333333,0.770833333333333,1.22218043541712,0.166666666666667,1,19,0,4,0,0,1
0.791666666666667,0.8125,1.25258937500015,0.375,1,19,0,5,0,0,1
0.875,0.9375,1.2411303541664,0.541666666666667,1,19,0,6,0,0,1
0.916666666666667,1,1.19507540833339,0.833333333333333,1,19,0,7,0,0,1
